"","i","t","fid","lw"
"88257",8826,7,442,0.0105542620596286
"88258",8826,8,442,0.357320893371565
"88259",8826,9,442,0.105280168778006
"88260",8826,10,442,0.518111050454203
"88261",8827,1,389,-1.71618966304104
"88262",8827,2,389,-1.55670591935455
"88263",8827,3,389,-2.16157886443227
"88264",8827,4,389,-1.70112930733047
"88265",8827,5,389,-1.39510510675127
"88266",8827,6,389,-1.82705000139198
"88267",8827,7,389,-1.93427053156519
"88268",8827,8,389,-1.87100628296709
"88269",8827,9,389,-1.76910861666545
"88270",8827,10,389,-1.79847163203044
"88271",8828,1,174,-0.0278026551576497
"88272",8828,2,174,0.306649223229927
"88273",8828,3,174,0.356069927563221
"88274",8828,4,174,0.196431922144006
"88275",8828,5,174,-0.0568553272622803
"88276",8828,6,174,-0.0335335033695544
"88277",8828,7,174,0.019301099450547
"88278",8828,8,174,-0.0555046818821486
"88279",8828,9,174,0.139451289084094
"88280",8828,10,174,-0.100691657187952
"88281",8829,1,134,-2.1892220227162
"88282",8829,2,220,-2.33632665739411
"88283",8829,3,220,-2.3835135569086
"88284",8829,4,220,-2.21063571672894
"88285",8829,5,220,-1.87240732758993
"88286",8829,6,220,-2.27973203891091
"88287",8829,7,220,-2.32388908017051
"88288",8829,8,220,-2.52857496340431
"88289",8829,9,220,-2.08679157460634
"88290",8829,10,110,-2.57453560091201
"88291",8830,1,186,-2.09671591673882
"88292",8830,2,186,-2.14902126139139
"88293",8830,3,186,-1.93654355233859
"88294",8830,4,186,-2.06550053169762
"88295",8830,5,186,-2.1955284804727
"88296",8830,6,186,-2.56779576105083
"88297",8830,7,186,-1.98879814538027
"88298",8830,8,186,-1.99960824104723
"88299",8830,9,186,-2.03872180011242
"88300",8830,10,186,-1.91899542670933
"88301",8831,1,375,0.790017876649729
"88302",8831,2,375,0.734475749599632
"88303",8831,3,375,0.783871525182045
"88304",8831,4,375,0.699932680641525
"88305",8831,5,375,0.815326530440598
"88306",8831,6,375,0.698925134825408
"88307",8831,7,375,0.485058983927167
"88308",8831,8,375,0.559516795399807
"88309",8831,9,642,0.809517031676916
"88310",8831,10,642,1.23331719939003
"88311",8832,1,457,-0.97024106519297
"88312",8832,2,457,-0.634107873070993
"88313",8832,3,457,-1.01960671668198
"88314",8832,4,457,-0.737633203218091
"88315",8832,5,457,-0.412868603461094
"88316",8832,6,457,-0.564336231832972
"88317",8832,7,457,-0.873379579849698
"88318",8832,8,457,-0.67382241313846
"88319",8832,9,457,-0.540681017905553
"88320",8832,10,457,-0.582725370307564
"88321",8833,1,630,1.17623035408282
"88322",8833,2,302,0.841122627562312
"88323",8833,3,302,0.92053955032784
"88324",8833,4,302,1.01308318651457
"88325",8833,5,302,0.873615971183247
"88326",8833,6,302,0.412199626640713
"88327",8833,7,302,1.1646074031693
"88328",8833,8,302,1.16873337230496
"88329",8833,9,302,0.656532508458265
"88330",8833,10,302,0.735670674331975
"88331",8834,1,457,-1.55722991632152
"88332",8834,2,218,-2.19257340235369
"88333",8834,3,456,-1.63036049522256
"88334",8834,4,456,-1.53592136945066
"88335",8834,5,456,-1.07948907749709
"88336",8834,6,456,-1.03530241612253
"88337",8834,7,456,-1.33778088735602
"88338",8834,8,456,-1.29069254710967
"88339",8834,9,456,-1.6155732748995
"88340",8834,10,456,-0.817347806171115
"88341",8835,1,73,2.07005252250745
"88342",8835,2,73,2.10918567958472
"88343",8835,3,73,2.13550204843301
"88344",8835,4,73,2.38528969287876
"88345",8835,5,73,1.92189016978582
"88346",8835,6,191,2.49388809330756
"88347",8835,7,191,2.85221560481814
"88348",8835,8,191,2.69156945393316
"88349",8835,9,191,2.43924515177094
"88350",8835,10,191,2.33334908627141
"88351",8836,1,413,-1.03189879381137
"88352",8836,2,391,0.786723301781684
"88353",8836,3,391,0.841872981960834
"88354",8836,4,391,0.80421012759852
"88355",8836,5,391,0.620133914658479
"88356",8836,6,391,1.10471585620115
"88357",8836,7,391,0.932055130195795
"88358",8836,8,391,0.617804154242779
"88359",8836,9,173,-0.0319620413594227
"88360",8836,10,173,0.0967474226221824
"88361",8837,1,30,0.186666930886949
"88362",8837,2,30,-0.192181469207873
"88363",8837,3,30,-0.376285187163458
"88364",8837,4,30,-0.0932900248939778
"88365",8837,5,68,-0.388355592186641
"88366",8837,6,68,-0.0651695506231113
"88367",8837,7,68,0.175715969762165
"88368",8837,8,220,-0.866503387023285
"88369",8837,9,220,-0.715724021765606
"88370",8837,10,220,-0.957113534155155
"88371",8838,1,487,-0.111626836121533
"88372",8838,2,487,0.335530076045178
"88373",8838,3,487,0.153616550421505
"88374",8838,4,487,-0.0284382996810687
"88375",8838,5,487,-0.156697992119331
"88376",8838,6,487,-0.597031713314398
"88377",8838,7,487,-0.129618679051902
"88378",8838,8,487,-0.190513658649623
"88379",8838,9,90,-0.654789211043909
"88380",8838,10,90,-0.753796861217593
"88381",8839,1,640,-0.544535154619083
"88382",8839,2,640,-1.21392493303344
"88383",8839,3,640,-0.941491885440901
"88384",8839,4,640,-1.14121209667327
"88385",8839,5,640,-1.27814674179389
"88386",8839,6,640,-1.09792107536561
"88387",8839,7,640,-1.03990494402386
"88388",8839,8,640,-1.09074920195447
"88389",8839,9,640,-1.39372963520149
"88390",8839,10,640,-1.07524146284746
"88391",8840,1,340,-0.681503460049777
"88392",8840,2,340,-0.719203638689861
"88393",8840,3,340,-0.188473050993542
"88394",8840,4,623,-1.15325290450096
"88395",8840,5,623,-1.07003199817413
"88396",8840,6,211,-0.500796631224754
"88397",8840,7,211,-0.301108467131022
"88398",8840,8,211,-0.545497468721397
"88399",8840,9,211,-0.623647436017693
"88400",8840,10,211,-0.503814766806138
"88401",8841,1,589,-1.34569204997821
"88402",8841,2,589,-1.24015629435369
"88403",8841,3,589,-1.63698551742354
"88404",8841,4,589,-1.48820663262456
"88405",8841,5,589,-1.48676038402657
"88406",8841,6,589,-1.22947855787526
"88407",8841,7,589,-1.39920287442929
"88408",8841,8,589,-1.14931227643262
"88409",8841,9,589,-1.66950637626476
"88410",8841,10,589,-1.20063724338496
"88411",8842,1,344,0.501745095451493
"88412",8842,2,344,0.63038357216009
"88413",8842,3,344,0.450033722677283
"88414",8842,4,344,0.95951144718292
"88415",8842,5,344,0.582723657835283
"88416",8842,6,344,1.2744679051728
"88417",8842,7,344,0.96551705325004
"88418",8842,8,86,2.16294977037958
"88419",8842,9,86,1.84516997486625
"88420",8842,10,86,1.63207286968445
"88421",8843,1,381,-0.531506724812973
"88422",8843,2,381,-0.820906738092747
"88423",8843,3,381,-0.845719354213572
"88424",8843,4,381,-0.827806403750125
"88425",8843,5,338,-1.37695368427014
"88426",8843,6,338,-1.31960430427799
"88427",8843,7,338,-1.6029389275787
"88428",8843,8,338,-1.3357788305394
"88429",8843,9,338,-1.73099202330822
"88430",8843,10,338,-1.68318843676351
"88431",8844,1,257,-0.617544440468268
"88432",8844,2,257,-1.00582588766482
"88433",8844,3,257,-0.578762518924131
"88434",8844,4,257,-0.421602150488678
"88435",8844,5,12,-0.725729899664424
"88436",8844,6,12,-0.443289530839575
"88437",8844,7,12,-0.934454860722072
"88438",8844,8,12,-0.707022393937652
"88439",8844,9,12,-0.785113895308586
"88440",8844,10,12,-0.286599480640611
"88441",8845,1,355,-0.420025531946243
"88442",8845,2,355,-0.803195173405254
"88443",8845,3,355,-0.231342966576219
"88444",8845,4,355,-0.47258205010947
"88445",8845,5,355,-0.36136855212478
"88446",8845,6,355,-0.305675530309632
"88447",8845,7,355,-0.37013127171444
"88448",8845,8,355,-0.475987188705778
"88449",8845,9,595,-0.773083754166731
"88450",8845,10,595,-1.07984386011204
"88451",8846,1,400,-0.388362031437011
"88452",8846,2,400,-0.50125169309693
"88453",8846,3,400,-0.629613539342644
"88454",8846,4,400,-0.282498889471652
"88455",8846,5,400,-0.315830116644855
"88456",8846,6,241,0.392142348729511
"88457",8846,7,241,0.761797876422887
"88458",8846,8,241,1.01162892800317
"88459",8846,9,241,0.859934074270339
"88460",8846,10,241,0.824385142910602
"88461",8847,1,624,0.509962309336097
"88462",8847,2,624,0.461623880966083
"88463",8847,3,624,0.526224197685988
"88464",8847,4,624,0.47036076748519
"88465",8847,5,624,0.624456074318186
"88466",8847,6,624,0.458898716932253
"88467",8847,7,624,0.923466237367898
"88468",8847,8,624,0.394878726847716
"88469",8847,9,624,0.498816670478207
"88470",8847,10,624,0.613523204099968
"88471",8848,1,613,2.07913376462091
"88472",8848,2,613,2.17447792484396
"88473",8848,3,613,1.94979508201312
"88474",8848,4,613,2.02252937416277
"88475",8848,5,613,1.89384960006201
"88476",8848,6,613,1.79582979340141
"88477",8848,7,613,1.78783177048761
"88478",8848,8,613,1.82028183895413
"88479",8848,9,613,1.77334751296259
"88480",8848,10,613,1.94894752912043
"88481",8849,1,334,0.541988025335185
"88482",8849,2,334,0.444605329322011
"88483",8849,3,334,-0.0666481045389467
"88484",8849,4,334,0.478500788199034
"88485",8849,5,334,0.265772565244816
"88486",8849,6,334,0.498657291583223
"88487",8849,7,334,-0.0541714325176121
"88488",8849,8,334,0.24413784517342
"88489",8849,9,223,-0.459494411853259
"88490",8849,10,554,-0.141755107896251
"88491",8850,1,316,0.303641876110341
"88492",8850,2,316,0.385651815408362
"88493",8850,3,316,0.367539139513229
"88494",8850,4,316,0.220045622102954
"88495",8850,5,316,0.339941162535726
"88496",8850,6,316,0.745184903060665
"88497",8850,7,316,0.690908759697913
"88498",8850,8,316,0.732815296874286
"88499",8850,9,316,0.596812851592648
"88500",8850,10,316,0.571100396106654
"88501",8851,1,43,-2.34864459906244
"88502",8851,2,43,-2.43998251951651
"88503",8851,3,43,-2.26029512234008
"88504",8851,4,43,-1.92740336552559
"88505",8851,5,43,-2.76356295258504
"88506",8851,6,43,-2.02626264172297
"88507",8851,7,43,-2.12174762795229
"88508",8851,8,43,-2.18407347160544
"88509",8851,9,43,-2.37503986182712
"88510",8851,10,561,-2.42909692813323
"88511",8852,1,300,-1.75560767732669
"88512",8852,2,300,-2.13036817522101
"88513",8852,3,300,-2.11810324795717
"88514",8852,4,300,-2.28551676791371
"88515",8852,5,300,-1.94525279233719
"88516",8852,6,300,-1.91746052323516
"88517",8852,7,300,-2.03729475249996
"88518",8852,8,300,-1.96028165095831
"88519",8852,9,300,-2.30844537120074
"88520",8852,10,300,-1.46381246900245
"88521",8853,1,207,-1.08798394201887
"88522",8853,2,207,-1.04990974895377
"88523",8853,3,207,-1.25566286715575
"88524",8853,4,207,-1.2646028331448
"88525",8853,5,207,-1.13168138748511
"88526",8853,6,207,-1.10163790332928
"88527",8853,7,207,-0.719778675035173
"88528",8853,8,207,-1.05506641107115
"88529",8853,9,207,-0.853298117819428
"88530",8853,10,207,-0.895769089206303
"88531",8854,1,326,0.186233193671012
"88532",8854,2,326,-0.0668428423163315
"88533",8854,3,326,0.00637208438366209
"88534",8854,4,326,0.230948191307463
"88535",8854,5,326,-0.0959707679605255
"88536",8854,6,326,0.286068145763194
"88537",8854,7,326,0.226161468511012
"88538",8854,8,326,-0.0397462539644415
"88539",8854,9,326,-0.110006214324622
"88540",8854,10,326,0.309810415553266
"88541",8855,1,248,-1.71660538624595
"88542",8855,2,248,-2.23157100187108
"88543",8855,3,248,-1.59453355728671
"88544",8855,4,248,-2.17718845600773
"88545",8855,5,248,-1.68213476472809
"88546",8855,6,248,-1.67732519795723
"88547",8855,7,452,-1.75943909146277
"88548",8855,8,452,-2.19603805413654
"88549",8855,9,452,-1.95076133046376
"88550",8855,10,452,-2.12527742029833
"88551",8856,1,579,-0.284366436180212
"88552",8856,2,579,-0.0636583940572584
"88553",8856,3,579,-0.020828480964388
"88554",8856,4,579,0.0192987747776221
"88555",8856,5,579,-0.468528105284236
"88556",8856,6,579,-0.0261221124534532
"88557",8856,7,579,-0.475644136658463
"88558",8856,8,579,-0.359708634045565
"88559",8856,9,579,-0.0728573045228294
"88560",8856,10,579,-0.333147266145586
"88561",8857,1,100,-2.04083874094772
"88562",8857,2,100,-2.38386900093972
"88563",8857,3,100,-2.00738120932498
"88564",8857,4,100,-2.52712836644016
"88565",8857,5,100,-2.18955143963815
"88566",8857,6,100,-2.45282658088978
"88567",8857,7,100,-2.70127144213359
"88568",8857,8,100,-2.30791878772403
"88569",8857,9,100,-2.2663743943872
"88570",8857,10,100,-2.11670827619498
"88571",8858,1,476,1.90548307128412
"88572",8858,2,476,1.54927279675346
"88573",8858,3,476,1.60933372784442
"88574",8858,4,476,1.77265247692845
"88575",8858,5,476,1.9225410682211
"88576",8858,6,476,1.73653987056834
"88577",8858,7,476,1.745202347689
"88578",8858,8,476,2.19744935639178
"88579",8858,9,476,1.85524114638928
"88580",8858,10,476,1.18369526807292
"88581",8859,1,576,0.495878585478562
"88582",8859,2,576,0.269518553860627
"88583",8859,3,576,0.318443316958954
"88584",8859,4,564,1.45049462824937
"88585",8859,5,564,1.1344751003065
"88586",8859,6,564,1.00028666588925
"88587",8859,7,564,1.3038221471805
"88588",8859,8,564,1.34649094385943
"88589",8859,9,564,1.78643922987129
"88590",8859,10,564,1.23065956223262
"88591",8860,1,238,-1.16329844075355
"88592",8860,2,238,-0.975459679868513
"88593",8860,3,238,-1.00247905731442
"88594",8860,4,238,-1.00292121637268
"88595",8860,5,238,-0.827026639218256
"88596",8860,6,238,-1.2243518715956
"88597",8860,7,238,-0.791962971887648
"88598",8860,8,238,-0.641182292640343
"88599",8860,9,238,-0.976364435034818
"88600",8860,10,238,-1.27113185364994
"88601",8861,1,116,-1.96464300974604
"88602",8861,2,116,-2.06096183874459
"88603",8861,3,116,-1.58607658825743
"88604",8861,4,445,-1.86886423179706
"88605",8861,5,60,-1.82757042781256
"88606",8861,6,60,-1.87171086643573
"88607",8861,7,60,-2.00633794095164
"88608",8861,8,470,-1.91803409467749
"88609",8861,9,470,-1.5548879927807
"88610",8861,10,470,-1.72694000416214
"88611",8862,1,461,2.08591964321452
"88612",8862,2,461,2.50397852076583
"88613",8862,3,461,2.03311032908416
"88614",8862,4,490,1.93333316539002
"88615",8862,5,490,1.56155115050435
"88616",8862,6,183,1.1514485209767
"88617",8862,7,183,1.16391372486074
"88618",8862,8,183,1.10768445623212
"88619",8862,9,183,0.823387296658786
"88620",8862,10,183,1.30891889677963
"88621",8863,1,128,1.47193192788239
"88622",8863,2,128,1.35803782278329
"88623",8863,3,128,1.50418161129912
"88624",8863,4,128,1.57462482576876
"88625",8863,5,128,1.17927222236111
"88626",8863,6,128,1.1752764835863
"88627",8863,7,459,1.00170267819081
"88628",8863,8,459,1.07829603124196
"88629",8863,9,459,1.56690977979612
"88630",8863,10,459,1.03706198720611
"88631",8864,1,629,-0.69648945466289
"88632",8864,2,629,-0.580703136109654
"88633",8864,3,629,-0.557390268789944
"88634",8864,4,629,-0.241956314821497
"88635",8864,5,629,-0.786970215105951
"88636",8864,6,124,-1.17133335415353
"88637",8864,7,124,-0.832222652370985
"88638",8864,8,124,-1.09846226988148
"88639",8864,9,124,-0.987237912283882
"88640",8864,10,124,-1.11662221395712
"88641",8865,1,62,2.23102733789978
"88642",8865,2,62,2.06504634486857
"88643",8865,3,62,2.04264249722856
"88644",8865,4,62,2.08761387838386
"88645",8865,5,62,2.18328565006789
"88646",8865,6,62,2.00308603153852
"88647",8865,7,62,2.06347669959738
"88648",8865,8,62,1.94807546245029
"88649",8865,9,62,2.29822727119267
"88650",8865,10,62,1.87745727649168
"88651",8866,1,341,-0.103991951467641
"88652",8866,2,341,-0.13490848041378
"88653",8866,3,341,-0.264455909577516
"88654",8866,4,341,-0.0369364428214476
"88655",8866,5,341,-0.168552433274322
"88656",8866,6,341,-0.496764033424931
"88657",8866,7,341,-0.103477840590599
"88658",8866,8,341,-0.302978585496596
"88659",8866,9,341,-0.216176883857017
"88660",8866,10,341,0.0239982401414929
"88661",8867,1,77,1.35089595309433
"88662",8867,2,77,1.75210633861741
"88663",8867,3,77,1.49822419114558
"88664",8867,4,77,1.66223637417068
"88665",8867,5,77,1.88741869229582
"88666",8867,6,77,1.80896856481155
"88667",8867,7,77,1.54028851841713
"88668",8867,8,77,1.40707468752713
"88669",8867,9,77,1.07101440523974
"88670",8867,10,77,1.78794196635486
"88671",8868,1,506,-0.154345891071903
"88672",8868,2,506,0.438148640330579
"88673",8868,3,506,-0.034333898700121
"88674",8868,4,506,-0.0572475805864798
"88675",8868,5,506,-0.0395412597096644
"88676",8868,6,506,0.239496677233743
"88677",8868,7,506,0.573474805251
"88678",8868,8,506,0.352771941486914
"88679",8868,9,506,0.437628120320254
"88680",8868,10,562,-0.898692364646496
"88681",8869,1,576,-0.686187440482497
"88682",8869,2,576,-0.54488385567761
"88683",8869,3,576,-0.102416035943383
"88684",8869,4,576,-0.345856424753558
"88685",8869,5,576,-0.390778757789412
"88686",8869,6,576,-0.592588331738923
"88687",8869,7,576,-0.355073247850315
"88688",8869,8,57,-1.03106563062737
"88689",8869,9,57,-0.358626882175023
"88690",8869,10,57,-0.587625540395637
"88691",8870,1,414,-0.158350620365556
"88692",8870,2,414,0.539637088269357
"88693",8870,3,414,0.666470052558946
"88694",8870,4,414,0.136459712896157
"88695",8870,5,414,0.263849412291721
"88696",8870,6,414,0.0525279388956487
"88697",8870,7,415,0.342201807403754
"88698",8870,8,415,0.724842086895502
"88699",8870,9,415,-0.00528391731176139
"88700",8870,10,415,0.391252165468123
"88701",8871,1,482,1.72182009514225
"88702",8871,2,482,1.46778003059281
"88703",8871,3,482,1.42653924968311
"88704",8871,4,482,1.08481423075173
"88705",8871,5,482,1.24931027748919
"88706",8871,6,482,1.4664254027927
"88707",8871,7,482,1.62048113921761
"88708",8871,8,482,1.37429858618427
"88709",8871,9,482,1.64169243488268
"88710",8871,10,482,1.24419827540531
"88711",8872,1,356,0.641049007648298
"88712",8872,2,356,0.41715343939296
"88713",8872,3,356,0.0258527473940411
"88714",8872,4,356,0.485692844634729
"88715",8872,5,356,0.563588644083463
"88716",8872,6,356,0.407141987694521
"88717",8872,7,356,0.3996698004119
"88718",8872,8,508,0.313412643457825
"88719",8872,9,508,-0.11031241911066
"88720",8872,10,508,-0.336771823512619
"88721",8873,1,609,1.01242898755697
"88722",8873,2,609,0.939952536814293
"88723",8873,3,609,0.960720227473109
"88724",8873,4,553,0.0779344801818701
"88725",8873,5,553,-0.327898893902704
"88726",8873,6,553,-0.103440535274914
"88727",8873,7,334,0.383543946359206
"88728",8873,8,334,0.539292462126626
"88729",8873,9,125,-0.00991496973694614
"88730",8873,10,125,-0.0321656312142367
"88731",8874,1,130,1.62471980001961
"88732",8874,2,130,1.47432229414465
"88733",8874,3,379,-0.0333258007417672
"88734",8874,4,208,1.12441567229986
"88735",8874,5,208,1.48874677429814
"88736",8874,6,208,1.00134386312982
"88737",8874,7,208,1.49448669443243
"88738",8874,8,208,1.19455661035603
"88739",8874,9,208,1.6061854433108
"88740",8874,10,208,1.50453792584105
"88741",8875,1,285,1.04613084482171
"88742",8875,2,285,0.738842685205961
"88743",8875,3,210,2.96906428518103
"88744",8875,4,210,2.74922402801519
"88745",8875,5,210,2.94860404372706
"88746",8875,6,210,2.92923283320146
"88747",8875,7,210,3.15788845215847
"88748",8875,8,210,2.85152788702502
"88749",8875,9,210,2.48227214652919
"88750",8875,10,210,3.05097689271093
"88751",8876,1,395,-0.218646289869207
"88752",8876,2,395,-0.352657694597772
"88753",8876,3,395,-0.494723743833367
"88754",8876,4,64,-0.718898875342958
"88755",8876,5,64,-0.473870141868213
"88756",8876,6,363,-0.644858698521052
"88757",8876,7,363,-0.663213022316313
"88758",8876,8,417,-0.073485538178742
"88759",8876,9,417,-0.099304359629682
